"start24","end24","Applicant","Latitude","Longitude"
8,17,"Viet Duong Co., Ltd.",37.7909907606803,-122.399212233401
8,17,"The Sandwich Stand, LLC.",37.7930790295604,-122.400542764955
9,15,"Halal Cart, LLC",37.7944378622969,-122.394689039468
9,15,"Casey's Pizza, LLC",37.7924617059078,-122.394062679127
9,15,"Hiyaaa",37.7923688646437,-122.399856268425
10,14,"JapaCurry",37.787998605237,-122.39990697671
10,15,"Celtic Catering",37.792274296118,-122.401036872913
23,24,"Subs on Hubs",37.7746864527728,-122.409588548492
12,14,"Fins on the Hoof / Saveurs",37.7811636144171,-122.39303923437
14,16,"Fins on the Hoof / Saveurs",37.767519417299,-122.412539656202
6,15,"Cheese Gone Wild",37.7982529941715,-122.399171569524
6,20,"Cupkates Bakery, LLC",37.7893374737403,-122.402115788121
8,15,"Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck",37.7660700596174,-122.403677685348
9,15,"Hiyaaa",37.7796197226384,-122.416705154465
10,14,"Cheese Gone Wild",37.7924203831429,-122.401066532616
22,24,"Teresa Hotdogs",37.7630427472863,-122.434353042649
22,24,"Julie's Hot Dogs",37.7586236968811,-122.418982387443
22,3,"Sinthya's Hot Dogs",37.7757301903637,-122.409029971059
22,3,"Sinthya's Hot Dogs",37.7785307486304,-122.40554980922
11,13,"Fins on the Hoof / Saveurs",37.7811636144171,-122.39303923437
11,14,"San Francisco Soup Company",37.76833824373,-122.389400461508
0,2,"Subs on Hubs",37.7746864527728,-122.409588548492
13,14,"Fins on the Hoof / Saveurs",37.7885298177102,-122.396140544185
16,20,"Off the Grid Services, LLC",37.7760385105764,-122.392939332071
16,20,"Cheese Gone Wild",37.7875865680045,-122.397137441482
6,10,"Cheese Gone Wild",37.7921506197448,-122.422766002651
6,16,"Philz Coffee Truck",37.7891611498687,-122.409540294778
18,22,"Spice Affairs",37.7896647824706,-122.404699242875
8,22,"Mob Dog",37.7873287770306,-122.404002707411
8,16,"Spice Affairs",37.7896647824706,-122.404699242875
10,16,"Covered Dish Productions, LLC. dba. The Rib Whip",37.7997177464055,-122.400003237392
11,14,"San Francisco Soup Company",37.7830953918322,-122.440170134632
11,15,"Casey's Pizza, LLC",37.7871096242431,-122.401032957001
11,17,"Let's Be Frank",37.7757486299466,-122.424223873217
23,24,"Subs on Hubs",37.7789806675378,-122.401876399982
15,20,"Casey's Pizza, LLC",37.7758704298588,-122.423847229106
15,20,"Cheese Gone Wild",37.7875865680045,-122.397137441482
16,23,"La Falafel",37.7674971328296,-122.422067389717
16,23,"La Falafel",37.7670981917075,-122.422028655379
6,20,"Cupkates Bakery, LLC",37.7913214095017,-122.400843415211
21,24,"GOZA GOZA TACO",37.771814022357,-122.413989317366
21,24,"Halal Cart, LLC",37.7875261917666,-122.410019320411
21,24,"Halal Cart",37.7839488842882,-122.408008279363
10,11,"Eva's Catering",37.7569744610877,-122.477690635523
10,11,"Natan's Catering",37.7633319911646,-122.420235403432
10,11,"Natan's Catering",37.7686648241945,-122.407903224274
11,14,"Mini Mobile Food Catering",37.7395021181206,-122.386015974654
11,16,"Sanguchon",37.7636221067617,-122.399551271174
11,16,"Off the Grid Services, LLC",37.7760385105764,-122.392939332071
0,1,"Natan's Catering",37.764741322675,-122.387124812179
0,1,"Natan's Catering",37.7620084580302,-122.385441811568
0,1,"Natan's Catering",37.7611829945051,-122.388118704077
0,1,"Natan's Catering",37.7583033956425,-122.393514054817
0,1,"Natan's Catering",37.7571245603861,-122.388529515257
0,1,"Natan's Catering",37.7531551067155,-122.391174184456
0,1,"Natan's Catering",37.7533400011811,-122.384128384237
0,1,"Natan's Catering",37.7507607694601,-122.401540291357
0,1,"Natan's Catering",37.7524049924783,-122.387000196298
0,1,"Natan's Catering",37.75023466372,-122.388046499994
0,1,"Natan's Catering",37.7454064294164,-122.390081224847
0,1,"Natan's Catering",37.7381177715919,-122.404418467212
0,1,"Natan's Catering",37.740303872806,-122.406059743494
0,1,"Natan's Catering",37.7300036831892,-122.478186325415
0,1,"Natan's Catering",37.7679955456856,-122.387549426547
0,1,"Natan's Catering",37.7674330173312,-122.392149114172
0,1,"Natan's Catering",37.7707029760975,-122.390790355566
12,16,"Casey's Pizza, LLC",37.7890458039929,-122.402007263698
14,18,"M M Catering",37.7508581374316,-122.394102374471
16,20,"Casey's Pizza, LLC",37.7758704298588,-122.423847229106
18,24,"Doc's of the Bay",37.7553847384504,-122.418811946749
8,10,"Eva's Catering",37.7523251067611,-122.476257881615
8,10,"Eva's Catering",37.7523518503074,-122.476198716316
8,22,"Spice Affairs",37.7896647824706,-122.404699242875
8,16,"DO UC US Mobile Catering",37.7481831928467,-122.403373895878
9,10,"Natan's Catering",37.7687530601951,-122.397915173669
9,10,"Natan's Catering",37.7448503261018,-122.386622994805
9,15,"Mike's Catering",37.7973946460656,-122.411309805654
9,15,"Mike's Catering",37.7810746780754,-122.391705661167
9,15,"Mike's Catering",37.7536799789675,-122.390414532294
9,15,"Mike's Catering",37.7721522432444,-122.387742984116
9,15,"Mike's Catering",37.7696400322177,-122.386236654199
